Depth,Well,Formation,GR,NPHI,RHOB,DTCO,DTSM,Environment
4738.5,K-1,Plover Fm,6.9576,20.0345,2.6897,78.9791,145.8288,2
4739,K-1,Plover Fm,21.3288,33.9311,2.6438,70.2453,137.0356,2
4739.5,K-1,Plover Fm,16.0544,37.3782,2.6361,76.5565,142.4042,2
4740,K-1,Plover Fm,12.7545,39.6383,2.632,74.7665,148.1455,2
4740.5,K-1,Plover Fm,13.7147,41.8984,2.6279,79.9093,144.7362,2
4741,K-1,Plover Fm,26.1869,39.122,2.6497,72.6555,137.6759,2
4741.5,K-1,Plover Fm,20.302,39.3059,2.6272,78.0163,140.6196,2
4742,K-1,Plover Fm,13.7049,38.0784,2.6445,72.4838,132.75,2
4742.5,K-1,Plover Fm,14.0478,37.6639,2.6342,65.9828,123.5226,2
4743,K-1,Plover Fm,12.2621,34.111,2.6484,65.4983,126.441,2
4743.5,K-1,Plover Fm,14.406,-999.25,2.6683,75.0746,134.5494,2
4744,K-1,Plover Fm,19.1885,-999.25,2.6861,76.5777,139.3132,2
4744.5,K-1,Plover Fm,12.9022,-999.25,2.6635,73.8971,142.3353,2
4745,K-1,Plover Fm,16.1964,-999.25,2.6483,80.6916,154.0759,2
4745.5,K-1,Plover Fm,17.5472,-999.25,2.6717,80.46,154.0922,2
4746,K-1,Plover Fm,430.3839,-999.25,-999.25,71.2941,133.1394,2
4746.5,K-1,Plover Fm,14.1697,-999.25,-999.25,64.4088,117.4386,2
4747,K-1,Plover Fm,8.8257,-999.25,-999.25,60.4765,112.817,2
4747.5,K-1,Plover Fm,9.4956,-999.25,-999.25,64.5579,113.0696,2
4748,K-1,Plover Fm,10.8691,-999.25,-999.25,61.3323,111.345,2
4748.5,K-1,Plover Fm,9.0991,-999.25,-999.25,64.656,103.4825,2
4749,K-1,Plover Fm,12.1184,-999.25,-999.25,58.9701,100.1753,2
4749.5,K-1,Plover Fm,12.3923,-999.25,-999.25,49.6288,96.168,2
4750,K-1,Plover Fm,8.6054,-999.25,-999.25,50.1619,98.7217,2
4750.5,K-1,Plover Fm,10.8194,-999.25,-999.25,46.8187,100.3531,2
4751,K-1,Plover Fm,10.3854,-999.25,-999.25,60.243,111.1397,2
4751.5,K-1,Plover Fm,12.5202,-999.25,-999.25,64.7153,121.4991,2
4752,K-1,Plover Fm,17.0913,-999.25,-999.25,67.2523,117.3984,2
4752.5,K-1,Plover Fm,12.8112,-999.25,-999.25,67.2148,109.545,2
4753,K-1,Plover Fm,17.5684,-999.25,-999.25,55.4049,117.4109,2
4753.5,K-1,Plover Fm,20.0481,-999.25,-999.25,68.8652,129.9881,2
4754,K-1,Plover Fm,21.766,-999.25,-999.25,77.1601,146.3168,2
4754.5,K-1,Plover Fm,36.9356,23.6487,-999.25,78.2057,150.5846,2
4755,K-1,Plover Fm,19.8502,27.1535,2.6536,78.2933,144.5924,2
4755.5,K-1,Plover Fm,20.1064,25.4687,2.6611,66.5371,124.4564,2
4756,K-1,Plover Fm,19.0501,23.083,2.7014,69.6359,127.9045,2
4756.5,K-1,Plover Fm,27.3701,24.9368,2.7722,68.3282,111.9365,2
4757,K-1,Plover Fm,32.5967,13.0544,2.706,63.7032,112.5491,2
4757.5,K-1,Plover Fm,39.14,12.1062,2.6993,66.8772,112.36,2
4758,K-1,Plover Fm,37.2133,16.4433,2.6674,65.5589,106.8839,2
4758.5,K-1,Plover Fm,32.378,15.2587,2.651,56.9,93.7028,2
4759,K-1,Plover Fm,34.8,10.7524,2.6937,54.8258,106.5895,2
4759.5,K-1,Plover Fm,41.2721,8.5282,2.6866,68.035,126.0431,2
4760,K-1,Plover Fm,50.9793,20.2742,2.7134,71.4485,137.3315,2
4760.5,K-1,Plover Fm,57.493,26.7231,2.7124,72.3591,135.6235,2
4761,K-1,Plover Fm,47.5346,26.2067,2.728,68.6913,126.7282,2
4761.5,K-1,Plover Fm,48.571,23.533,2.7425,65.0797,121.5198,2
4762,K-1,Plover Fm,47.4852,22.5857,2.762,64.2271,117.2672,2
4762.5,K-1,Plover Fm,54.1471,17.7434,2.7235,67.36,117.94,2
4763,K-1,Plover Fm,44.8473,16.1515,2.6945,67.7818,115.7777,2
4763.5,K-1,Plover Fm,30.5824,17.7781,2.7016,68.8979,115.7679,2
4764,K-1,Plover Fm,45.7537,15.9758,2.7009,65.1247,112.7538,2
4764.5,K-1,Plover Fm,44.1949,13.7049,2.7192,65.0565,109.8051,2
4765,K-1,Plover Fm,28.8716,-999.25,2.7153,63.8592,105.6878,2
4765.5,K-1,Plover Fm,31.8979,-999.25,2.6976,62.7057,105.4425,2
4766,K-1,Plover Fm,37.345,-999.25,2.6971,63.5953,111.4887,2
4766.5,K-1,Plover Fm,35.9329,-999.25,2.686,67.8855,107.823,2
4767,K-1,Plover Fm,39.655,-999.25,2.7028,65.189,100.7145,2
4767.5,K-1,Plover Fm,34.8583,-999.25,-999.25,59.2002,97.1929,2
4768,K-1,Plover Fm,27.0008,-999.25,-999.25,57.4296,97.2574,2
4768.5,K-1,Plover Fm,28.1908,-999.25,-999.25,61.868,99.4442,2
4769,K-1,Plover Fm,37.1124,-999.25,-999.25,62.6098,102.6136,2
4769.5,K-1,Plover Fm,35.8548,-999.25,-999.25,62.489,103.0414,2
4770,K-1,Plover Fm,35.1657,-999.25,-999.25,61.2676,101.9553,2
4770.5,K-1,Plover Fm,41.8282,-999.25,-999.25,62.0699,102.2464,2
4771,K-1,Plover Fm,39.7278,-999.25,-999.25,61.174,98.9267,2
4771.5,K-1,Plover Fm,31.0051,-999.25,-999.25,59.3208,97.4049,2
4772,K-1,Plover Fm,30.69,-999.25,-999.25,60.0926,101.8542,2
4772.5,K-1,Plover Fm,34.5371,-999.25,-999.25,65.0624,103.2311,2
4773,K-1,Plover Fm,31.4164,-999.25,-999.25,64.2453,104.2769,2
4773.5,K-1,Plover Fm,36.3043,-999.25,-999.25,63.3782,103.2446,2
4774,K-1,Plover Fm,37.9943,-999.25,-999.25,65.4635,104.0575,2
4774.5,K-1,Plover Fm,22.9472,-999.25,-999.25,59.5283,101.87,2
4775,K-1,Plover Fm,28.6688,-999.25,-999.25,65.3426,105.0899,2
4775.5,K-1,Plover Fm,21.0598,-999.25,-999.25,66.3692,103.9678,2
4776,K-1,Plover Fm,21.8072,-999.25,-999.25,58.8968,104.2522,2
4776.5,K-1,Plover Fm,47.782,-999.25,-999.25,52.9199,98.2617,2
4777,K-1,Plover Fm,47.897,-999.25,-999.25,63.6754,103.5045,2
4777.5,K-1,Plover Fm,47.1552,12.9146,-999.25,61.4474,100.0457,2
4778,K-1,Plover Fm,50.9811,12.8553,2.2588,62.9855,101.8865,2
4778.5,K-1,Plover Fm,55.5333,12.3036,2.2098,62.9609,103.9585,2
4779,K-1,Plover Fm,72.7871,12.3409,2.216,66.5294,107.9171,2
4779.5,K-1,Plover Fm,56.9125,13.732,2.2128,73.3685,110.873,2
4780,K-1,Plover Fm,71.8286,16.3134,2.2984,62.2914,100.7566,2
4780.5,K-1,Plover Fm,48.092,10.728,2.7129,63.4176,103.2793,2
4781,K-1,Plover Fm,60.4148,10.275,2.704,64.028,103.7325,2
4781.5,K-1,Plover Fm,75.8039,11.2605,2.708,61.8933,99.8268,2
4782,K-1,Plover Fm,63.6888,10.8067,2.7147,63.6258,102.3572,2
4782.5,K-1,Plover Fm,52.4067,10.4371,2.6849,63.4952,103.886,2
4783,K-1,Plover Fm,73.857,10.0208,2.6698,63.3002,103.9061,2
4783.5,K-1,Plover Fm,80.234,11.6552,2.6908,60.9363,98.7123,2
4784,K-1,Plover Fm,64.8304,12.0552,2.7074,62.7613,102.0355,2
4784.5,K-1,Plover Fm,78.4659,10.0428,2.681,61.8697,100.5217,2
4785,K-1,Plover Fm,67.8092,11.3006,2.692,64.0651,104.0918,2
4785.5,K-1,Plover Fm,67.8339,10.4771,2.6938,63.49,103.4869,2
4786,K-1,Plover Fm,82.1738,11.6601,2.6595,62.5519,100.9209,2
4786.5,K-1,Plover Fm,63.8479,11.9558,2.6814,62.369,99.7317,2
4787,K-1,Plover Fm,82.1933,9.868,2.7117,60.5097,99.5937,2
4787.5,K-1,Plover Fm,63.3036,10.1977,2.6994,61.6899,100.4152,2
4788,K-1,Plover Fm,74.4437,10.1193,2.7086,60.9673,98.8376,2
4788.5,K-1,Plover Fm,75.1667,10.0409,2.7177,60.604,98.748,2
4789,K-1,Plover Fm,68.1507,10.3035,2.7253,62.5455,101.041,2
4789.5,K-1,Plover Fm,87.682,9.3938,2.7107,62.6492,101.7848,2
4790,K-1,Plover Fm,69.6485,10.6655,2.7039,62.0221,101.4688,2
4790.5,K-1,Plover Fm,78.2949,10.1884,2.6726,63.787,103.7631,2
4791,K-1,Plover Fm,65.4262,10.5415,2.7061,64.1194,104.5706,2
4791.5,K-1,Plover Fm,68.5097,11.0475,2.6633,62.9282,103.5854,2
4792,K-1,Plover Fm,67.4833,11.208,2.6943,63.1476,104.0617,2
4792.5,K-1,Plover Fm,83.5238,12.4541,2.7088,62.3257,101.7165,2
4793,K-1,Plover Fm,73.8552,13.4003,2.7259,61.016,99.6539,2
4793.5,K-1,Plover Fm,63.5603,11.8957,2.7067,62.2304,103.2339,2
4794,K-1,Plover Fm,70.3301,10.6694,2.7274,64.0921,106.709,2
4794.5,K-1,Plover Fm,75.7353,13.1616,2.7379,63.8173,105.8759,2
4795,K-1,Plover Fm,80.1679,15.2314,2.7139,63.8955,106.3181,2
4795.5,K-1,Plover Fm,75.7689,14.3117,2.7253,64.3104,106.4585,2
4796,K-1,Plover Fm,78.3048,14.7708,2.7285,61.9196,101.4577,2
4796.5,K-1,Plover Fm,74.1755,14.5236,2.7167,62.9136,102.873,2
4797,K-1,Plover Fm,78.3676,12.1851,2.7216,62.5378,102.6999,2
4797.5,K-1,Plover Fm,77.2205,12.4354,2.7227,62.3417,102.896,2
4798,K-1,Plover Fm,87.7463,12.6857,2.7238,62.2519,101.3729,2
4798.5,K-1,Plover Fm,74.1727,12.9164,2.7386,61.6749,101.8225,2
4799,K-1,Plover Fm,69.8852,11.3189,2.722,62.1759,102.5816,2
4799.5,K-1,Plover Fm,73.4434,11.7261,2.7259,63.1784,103.6738,4
4800,K-1,Plover Fm,69.4959,12.6051,2.748,61.7087,101.9,4
4800.5,K-1,Plover Fm,76.2924,12.3516,2.735,61.7167,100.9644,4
4801,K-1,Plover Fm,76.0506,12.1952,2.7234,61.8958,101.5171,4
4801.5,K-1,Plover Fm,66.3785,11.4363,2.7247,62.9877,103.5263,4
4802,K-1,Plover Fm,64.5351,11.5361,2.7287,62.8483,103.9953,4
4802.5,K-1,Plover Fm,71.0715,13.1526,2.7228,62.4807,102.2832,4
4803,K-1,Plover Fm,59.64,13.9719,2.7282,63.8444,103.8595,4
4803.5,K-1,Plover Fm,80.0946,12.3559,2.7341,64.5347,104.798,4
4804,K-1,Plover Fm,73.0551,12.3315,2.6999,61.3693,99.6322,4
4804.5,K-1,Plover Fm,87.1713,14.7535,2.692,61.5783,103.2898,4
4805,K-1,Plover Fm,43.998,13.6551,2.7228,62.9228,103.2254,4
4805.5,K-1,Plover Fm,53.8006,9.3187,2.6646,62.2053,101.3112,4
4806,K-1,Plover Fm,63.1679,13.2151,2.7332,64.5055,105.1469,4
4806.5,K-1,Plover Fm,66.1847,12.049,2.6977,67.152,115.6787,4
4807,K-1,Plover Fm,108.2554,15.1023,2.7016,63.5747,107.1492,4
4807.5,K-1,Plover Fm,77.6385,18.1556,2.7054,66.9598,113.205,4
4808,K-1,Plover Fm,71.4509,13.6373,2.6781,59.6806,99.042,2
4808.5,K-1,Plover Fm,63.8505,14.6634,2.6743,65.2273,108.6553,2
4809,K-1,Plover Fm,86.1197,15.0878,2.6736,62.3305,101.4708,2
4809.5,K-1,Plover Fm,81.4768,17.9785,2.7275,63.2569,104.8074,2
4810,K-1,Plover Fm,66.642,11.0866,2.7211,60.1583,98.7663,2
4810.5,K-1,Plover Fm,62.1817,12.8583,2.7626,65.8137,112.6125,2
4811,K-1,Plover Fm,71.9978,11.3369,2.7063,67.9314,117.1302,2
4811.5,K-1,Plover Fm,92.5069,14.7615,2.6968,59.7702,95.9937,2
4812,K-1,Plover Fm,70.0529,18.0683,2.7123,63.7491,109.229,2
4812.5,K-1,Plover Fm,36.9791,11.2976,2.6859,72.0378,130.7041,2
4813,K-1,Plover Fm,62.0603,9.0519,2.6684,77.481,144.3363,2
4813.5,K-1,Plover Fm,89.5206,23.8583,2.7095,63.2735,105.6825,2
4814,K-1,Plover Fm,93.3126,28.7747,2.7116,63.8215,106.1833,2
4814.5,K-1,Plover Fm,64.5623,17.3506,2.7706,67.3429,115.6893,2
4815,K-1,Plover Fm,71.9045,16.7954,2.7142,65.9055,114.922,2
4815.5,K-1,Plover Fm,75.0676,21.2225,2.7387,69.6213,131.479,2
4816,K-1,Plover Fm,78.845,17.1609,2.6834,71.7064,129.1253,2
4816.5,K-1,Plover Fm,74.0603,19.4958,2.7003,69.535,121.5314,2
4817,K-1,Plover Fm,80.5944,21.1801,2.728,65.2424,112.0223,2
4817.5,K-1,Plover Fm,82.6844,20.2587,2.7191,71.9283,133.3308,2
4818,K-1,Plover Fm,83.9389,21.4455,2.7524,78.6108,150.0864,2
4818.5,K-1,Plover Fm,108.8626,27.7029,2.7071,69.5878,125.4351,2
4819,K-1,Plover Fm,86.7465,25.6587,2.7254,74.3064,142.263,2
4819.5,K-1,Plover Fm,101.9525,23.1368,2.7635,71.8665,136.0773,2
4820,K-1,Plover Fm,96.26,34.4548,2.7998,71.7322,137.3219,2
4820.5,K-1,Plover Fm,90.2497,32.3171,2.9167,72.7404,138.2708,2
4821,K-1,Plover Fm,78.2265,33.4266,2.7822,71.6525,137.0956,2
4821.5,K-1,Plover Fm,85.3752,33.7806,2.7953,70.8742,134.7236,2
4822,K-1,Plover Fm,85.5696,29.649,2.7642,71.522,136.8425,2
4822.5,K-1,Plover Fm,93.4624,33.5456,2.7708,73.7285,143.0108,2
4823,K-1,Plover Fm,96.3881,34.1812,2.7523,75.6315,147.1427,2
4823.5,K-1,Plover Fm,99.2345,36.7913,2.7988,75.5146,145.5477,2
4824,K-1,Plover Fm,111.6063,40.2454,2.7606,76.6233,148.7547,2
4824.5,K-1,Plover Fm,106.689,38.9489,2.7523,77.3836,152.5305,2
4825,K-1,Plover Fm,107.6341,36.4898,2.7481,78.8768,151.3079,2
4825.5,K-1,Plover Fm,96.3544,37.6738,2.7463,71.7938,132.1354,2
4826,K-1,Plover Fm,87.1597,31.9771,2.7469,66.4529,114.1138,2
4826.5,K-1,Plover Fm,74.4358,23.7027,2.8025,66.9798,115.8963,2
4827,K-1,Plover Fm,92.496,20.6188,2.7303,69.2603,115.8154,2
4827.5,K-1,Plover Fm,93.2042,21.8394,2.7652,62.1628,103.5403,2
4828,K-1,Plover Fm,78.9439,18.7436,2.7257,64.79,110.7502,2
4828.5,K-1,Plover Fm,100.1335,18.9664,2.7369,66.5459,114.1031,2
4829,K-1,Plover Fm,87.994,21.2657,2.7386,67.2067,119.122,2
4829.5,K-1,Plover Fm,87.8255,21.0159,2.733,61.2,104.0161,2
4830,K-1,Plover Fm,73.5195,16.2677,2.7219,64.5679,101.9972,2
4830.5,K-1,Plover Fm,101.9932,14.1498,2.7257,67.0014,107.5938,2
4831,K-1,Plover Fm,109.871,20.0734,2.7413,67.1968,116.3943,2
4831.5,K-1,Plover Fm,83.7096,20.4169,2.7241,60.7649,112.1674,2
4832,K-1,Plover Fm,106.6586,19.3815,2.7236,69.1907,120.0893,2
4832.5,K-1,Plover Fm,102.4878,26.0954,2.7437,69.2761,125.4748,2
4833,K-1,Plover Fm,101.4089,26.0956,2.7522,69.2995,123.9989,2
4833.5,K-1,Plover Fm,104.635,24.7857,2.742,70.3799,124.8752,2
4834,K-1,Plover Fm,120.1678,26.1487,2.7445,69.271,123.4889,2
4834.5,K-1,Plover Fm,105.5752,23.8079,2.7404,67.1125,117.0556,2
4835,K-1,Plover Fm,93.1772,22.8406,2.7767,67.2412,117.4961,2
4835.5,K-1,Plover Fm,87.7014,22.7164,2.7419,67.7456,119.0665,2
4836,K-1,Plover Fm,97.4742,23.201,2.7483,68.4046,119.5316,2
4836.5,K-1,Plover Fm,90.0638,20.8331,2.7219,67.7525,116.1467,2
4837,K-1,Plover Fm,78.0856,17.9218,2.719,64.6799,106.399,2
4837.5,K-1,Plover Fm,98.3131,16.2499,2.7877,61.8085,103.0561,2
4838,K-1,Plover Fm,80.6482,16.1516,2.7161,63.5915,107.4336,2
4838.5,K-1,Plover Fm,95.1237,18.8683,2.7521,65.6871,113.1599,2
4839,K-1,Plover Fm,81.764,18.0288,2.7127,63.9882,108.5178,2
4839.5,K-1,Plover Fm,54.6254,15.95,2.707,64.3602,100.9873,2
4840,K-1,Plover Fm,70.0773,13.0916,2.7004,60.9549,97.6596,2
4840.5,K-1,Plover Fm,110.4715,18.1928,2.7436,67.429,120.658,2
4841,K-1,Plover Fm,108.2219,23.9687,2.749,68.7403,123.5925,2
4841.5,K-1,Plover Fm,108.0507,25.7968,2.7273,72.3539,134.7666,2
4842,K-1,Plover Fm,107.4363,31.4741,2.7907,75.125,145.6731,2
4842.5,K-1,Plover Fm,127.2844,33.9105,2.7444,76.8519,149.0883,2
4843,K-1,Plover Fm,113.6534,33.8181,2.7517,77.4318,148.8729,2
4843.5,K-1,Plover Fm,117.4559,37.0974,2.7325,76.6796,146.7427,2
4844,K-1,Plover Fm,122.1752,34.2475,2.7495,74.1206,142.5445,2
4844.5,K-1,Plover Fm,124.8883,36.3945,2.77,76.4429,150.7837,2
4845,K-1,Plover Fm,110.6818,38.3165,2.7348,76.3412,148.7997,2
4845.5,K-1,Plover Fm,111.1522,38.1192,2.7418,77.9432,152.5558,2
4846,K-1,Plover Fm,109.2797,37.4551,2.7383,77.6448,152.1781,2
4846.5,K-1,Plover Fm,118.9296,39.25,2.7173,76.879,150.9176,2
4847,K-1,Plover Fm,117.3994,37.2829,2.7385,77.1069,151.2287,2
4847.5,K-1,Plover Fm,122.0758,37.8517,2.7586,76.5394,150.1562,4
4848,K-1,Plover Fm,119.1161,36.2722,2.7422,77.1493,146.109,4
4848.5,K-1,Plover Fm,127.1568,37.643,2.7607,74.5031,144.2034,4
4849,K-1,Plover Fm,127.0357,36.2825,2.7346,69.8247,139.5206,4
4849.5,K-1,Plover Fm,110.2375,33.3285,2.7353,74.3465,139.808,4
4850,K-1,Plover Fm,118.8026,35.5272,2.7385,74.7575,143.9623,4
4850.5,K-1,Plover Fm,108.1827,36.9099,2.7394,78.1058,151.5455,4
4851,K-1,Plover Fm,121.8756,36.4697,2.7425,74.5517,143.3681,4
4851.5,K-1,Plover Fm,112.1657,34.3567,2.7122,76.3069,148.0966,4
4852,K-1,Plover Fm,100.805,36.1961,2.731,77.6787,153.1688,4
4852.5,K-1,Plover Fm,108.2532,41.37,2.8362,76.2039,149.9767,4
4853,K-1,Plover Fm,117.7873,40.9359,2.7851,78.4312,155.7364,4
4853.5,K-1,Plover Fm,129.1625,40.9364,2.7369,79.0326,154.7595,4
4854,K-1,Plover Fm,118.6006,39.0805,2.7448,77.8668,151.2934,4
4854.5,K-1,Plover Fm,127.5474,37.2246,2.7528,78.1889,151.7473,4
4855,K-1,Plover Fm,131.2828,37.324,2.7518,76.1393,145.6001,4
4855.5,K-1,Plover Fm,132.153,36.3389,2.7575,74.5291,142.6985,4
4856,K-1,Plover Fm,130.2029,35.7919,2.7434,76.055,152.5627,2
4856.5,K-1,Plover Fm,130.6836,37.1566,2.7286,82.6696,169.3663,2
4857,K-1,Plover Fm,124.3773,39.0704,2.7171,86.0025,165.8851,2
4857.5,K-1,Plover Fm,116.5389,38.4327,2.717,79.8251,151.8144,2
4858,K-1,Plover Fm,90.8004,33.5893,2.7098,73.5744,139.6644,2
4858.5,K-1,Plover Fm,69.0793,22.8316,2.6888,67.9869,123.8274,2
4859,K-1,Plover Fm,85.4332,20.1506,2.7128,70.0085,129.3068,2
4859.5,K-1,Plover Fm,91.9757,23.5835,2.7198,74.4675,138.5198,2
4860,K-1,Plover Fm,100.7946,28.3433,2.6996,76.7521,144.4375,2
4860.5,K-1,Plover Fm,109.1821,29.4299,2.6882,77.5595,141.6485,2
4861,K-1,Plover Fm,94.7058,28.59,2.6983,74.6211,137.6541,2
4861.5,K-1,Plover Fm,98.4368,28.2386,2.7037,76.0996,144.5862,2
4862,K-1,Plover Fm,103.8402,31.042,2.713,76.8261,145.4061,2
4862.5,K-1,Plover Fm,102.9326,30.1843,2.7069,76.9372,145.3923,2
4863,K-1,Plover Fm,86.8657,30.3861,2.882,70.1665,131.9532,2
4863.5,K-1,Plover Fm,91.4761,27.0396,2.6845,77.5603,147.8816,2
4864,K-1,Plover Fm,87.1603,33.2953,2.6842,79.1624,153.2299,2
4864.5,K-1,Plover Fm,100.504,29.8708,2.706,78.0328,144.4928,2
4865,K-1,Plover Fm,81.3844,26.6244,2.7088,76.3878,139.9877,2
4865.5,K-1,Plover Fm,87.6479,27.8617,2.7337,74.9659,138.6608,2
4866,K-1,Plover Fm,97.2667,29.6048,2.6936,78.0897,147.0581,2
4866.5,K-1,Plover Fm,105.4282,30.8934,2.7077,77.1591,144.5856,2
4867,K-1,Plover Fm,102.7823,29.0008,2.6923,78.8029,146.6947,2
4867.5,K-1,Plover Fm,97.0214,31.3549,2.7217,74.5407,138.2701,2
4868,K-1,Plover Fm,90.6231,29.534,2.7585,75.8311,147.6739,2
4868.5,K-1,Plover Fm,106.2524,34.0313,2.7094,80.6126,155.0639,2
4869,K-1,Plover Fm,107.2544,32.3093,2.7204,76.7848,146.8965,2
4869.5,K-1,Plover Fm,107.725,30.9931,2.705,79.6951,150.9339,2
4870,K-1,Plover Fm,96.0666,31.7386,2.8126,74.945,145.19,2
4870.5,K-1,Plover Fm,99.6723,35.378,2.7456,78.3293,153.0422,2
4871,K-1,Plover Fm,101.0659,31.141,2.7151,77.8009,147.0739,2
4871.5,K-1,Plover Fm,80.8272,25.3012,2.715,71.0975,134.0305,2
4872,K-1,Plover Fm,87.8278,25.1753,2.7844,70.8583,141.5075,2
4872.5,K-1,Plover Fm,86.9359,27.9086,2.7012,77.5595,147.2717,2
4873,K-1,Plover Fm,97.7574,29.7801,2.7031,78.7646,149.8975,2
4873.5,K-1,Plover Fm,95.2986,31.6515,2.7049,79.9942,154.2716,2
4874,K-1,Plover Fm,109.0554,34.7161,2.7607,78.6137,156.3645,2
4874.5,K-1,Plover Fm,102.5944,35.3399,2.7591,80.0867,156.9721,2
4875,K-1,Plover Fm,92.1049,34.6673,2.6997,80.5288,157.0599,2
4875.5,K-1,Plover Fm,101.3508,32.9541,2.6963,79.709,153.3099,2
4876,K-1,Plover Fm,100.8988,32.8094,2.7541,74.7283,145.5748,2
4876.5,K-1,Plover Fm,87.7677,35.0707,2.7505,79.4585,157.6167,2
4877,K-1,Plover Fm,98.8807,33.3475,2.7027,79.9011,154.533,2
4877.5,K-1,Plover Fm,93.8116,33.1982,2.7885,75.6025,146.4222,2
4878,K-1,Plover Fm,110.7973,33.4549,2.6964,79.7439,153.2045,2
4878.5,K-1,Plover Fm,99.5456,32.4335,2.7635,76.0005,148.7493,2
4879,K-1,Plover Fm,98.0788,34.1994,2.7089,80.1297,158.4797,2
4879.5,K-1,Plover Fm,102.7226,34.651,2.8697,76.9484,150.7982,2
4880,K-1,Plover Fm,105.9616,33.1699,2.7262,77.9189,151.256,2
4880.5,K-1,Plover Fm,85.5645,29.3804,2.7517,74.5796,143.3744,2
4881,K-1,Plover Fm,92.2693,30.0711,2.756,75.0873,144.9256,2
4881.5,K-1,Plover Fm,92.2305,30.2647,2.7687,75.3686,146.8621,2
4882,K-1,Plover Fm,98.1653,30.4447,2.7436,76.6566,149.4494,2
4882.5,K-1,Plover Fm,96.531,31.0092,2.7676,76.237,150.1131,2
4883,K-1,Plover Fm,94.6604,31.5738,2.7916,76.234,149.1922,2
4883.5,K-1,Plover Fm,84.0044,31.4152,2.7493,75.3513,149.0838,2
4884,K-1,Plover Fm,83.5177,32.0839,2.7414,78.4994,154.7706,2
4884.5,K-1,Plover Fm,90.7468,34.1591,2.7497,78.6453,155.7227,2
4885,K-1,Plover Fm,97.3271,33.1848,2.7656,77.1771,151.2917,2
4885.5,K-1,Plover Fm,93.0807,33.0115,2.7633,77.4812,150.3467,2
4886,K-1,Plover Fm,81.0264,33.5088,2.7676,76.4547,147.6367,2
4886.5,K-1,Plover Fm,77.7047,31.819,2.7812,75.6624,147.7339,2
4887,K-1,Plover Fm,84.2553,29.8838,2.7737,74.8924,145.0005,2
4887.5,K-1,Plover Fm,79.5957,29.2056,2.7568,75.8818,146.0499,2
4888,K-1,Plover Fm,91.273,31.0687,2.7741,76.1576,147.1762,2
4888.5,K-1,Plover Fm,106.4221,32.7826,2.7429,77.1409,148.2835,2
4889,K-1,Plover Fm,88.2724,32.1919,2.7383,76.524,147.227,2
4889.5,K-1,Plover Fm,80.6252,28.7561,2.752,73.4992,141.8031,2
4890,K-1,Plover Fm,79.4761,30.0235,2.8061,73.2889,141.4886,2
4890.5,K-1,Plover Fm,93.0033,30.8274,2.7658,77.245,150.5102,2
4891,K-1,Plover Fm,96.9806,31.4229,2.7616,76.4516,145.7776,2
4891.5,K-1,Plover Fm,91.2408,29.5215,2.764,77.2319,147.4302,2
4892,K-1,Plover Fm,93.8246,29.3247,2.8145,71.0531,135.9152,2
4892.5,K-1,Plover Fm,92.3305,27.5341,2.7613,76.9256,148.7067,2
4893,K-1,Plover Fm,97.6716,30.8459,2.7433,75.7518,149.0379,2
4893.5,K-1,Plover Fm,107.0241,32.8511,2.76,80.085,153.7559,2
4894,K-1,Plover Fm,100.7685,31.6752,2.7543,82.8548,167.1869,2
4894.5,K-1,Plover Fm,117.5195,37.358,2.7488,85.3107,162.8174,2
4895,K-1,Plover Fm,99.9079,15.9641,2.7785,63.8116,119.3954,2
4895.5,K-1,Plover Fm,38.4346,8.3701,2.7111,61.8941,99.8161,2
4896,K-1,Plover Fm,45.057,7.9313,2.6912,57.3733,96.0383,2
4896.5,K-1,Plover Fm,37.011,7.3306,2.7527,56.9313,93.8906,2
4897,K-1,Plover Fm,57.888,9.1544,2.7594,58.9285,95.806,2
4897.5,K-1,Plover Fm,72.9645,9.9666,2.7496,60.5135,98.7623,2
4898,K-1,Plover Fm,65.8752,11.0122,2.6977,60.8223,100.2701,2
4898.5,K-1,Plover Fm,46.5945,10.6388,2.7447,60.3403,99.8828,2
4899,K-1,Plover Fm,52.151,11.2696,2.7422,60.1029,100.1793,2
4899.5,K-1,Plover Fm,65.2806,10.3365,2.7535,60.8988,103.1903,2
4900,K-1,Plover Fm,65.8466,11.8328,2.7275,60.9177,102.3667,2
4900.5,K-1,Plover Fm,73.8061,11.1444,2.7199,62.0541,102.6301,2
4901,K-1,Plover Fm,44.5507,10.0649,2.7285,59.1664,99.1652,2
4901.5,K-1,Plover Fm,54.1439,10.5211,2.7296,61.0839,103.1904,2
4902,K-1,Plover Fm,49.4321,10.9773,2.7306,59.7992,101.1876,2
4902.5,K-1,Plover Fm,58.1142,11.4167,2.7459,63.1141,105.0041,2
4903,K-1,Plover Fm,68.094,13.0961,2.6878,62.8202,105.0215,2
4903.5,K-1,Plover Fm,74.3162,12.2585,2.7136,62.7089,104.7087,2
4904,K-1,Plover Fm,67.6554,11.9417,2.7291,61.6705,103.3608,2
4904.5,K-1,Plover Fm,73.4222,11.4412,2.7548,63.2709,105.8278,2
4905,K-1,Plover Fm,56.6832,13.0638,2.7534,62.9288,105.0869,2
4905.5,K-1,Plover Fm,71.1065,12.9363,2.7473,64.2093,107.6428,2
4906,K-1,Plover Fm,61.6371,12.3255,2.7657,60.8236,104.0109,2
